cod;nombre;provincia;ccaa;pob2025;sup_km2;densidad;pob_0_15;pob_16_64;pct_16_64;pob_65_mas;pct_65_mas;es_zona_rural;paro_total;paro_h_m25;paro_h_25_44;paro_h_m45;paro_m_m25;paro_m_25_44;paro_m_m45;paro_agri;paro_indus;paro_constr;paro_serv;paro_sin_emp;tasa_paro_est;contr_total;contr_h_indef;contr_h_temp;contr_m_indef;contr_m_temp;contr_agri;contr_indus;contr_constr;contr_serv;anio_pob;anio_edad;anio_sup;anio_paro
29032;Campillos;Málaga;Andalucía;8561;187.44;45.67;1228;5659;66.1;1666;19.5;SI;566;27;45;89;31;151;223;58;42;22;399;45;10.0;267;49;90;25;99;88;40;17;122;2025;2025;2020;Abril 2026
29033;Canillas de Aceituno;Málaga;Andalucía;1801;42.03;42.85;174;1121;62.2;491;27.3;SI;80;2;12;30;2;18;18;10;6;15;42;7;7.1;29;6;9;2;10;;2;13;15;2025;2025;2020;Abril 2026
29034;Canillas de Albaida;Málaga;Andalucía;807;33.21;24.3;86;471;58.4;263;32.6;SI;41;5;7;13;2;9;6;2;2;11;23;2;8.7;13;2;2;2;2;2;;2;7;2025;2025;2020;Abril 2026
29035;Cañete la Real;Málaga;Andalucía;1569;164.97;9.51;120;1035;66.0;422;26.9;SI;100;2;16;22;9;21;28;12;2;2;72;10;9.7;39;2;22;2;13;17;2;;19;2025;2025;2020;Abril 2026
29036;Carratraca;Málaga;Andalucía;801;22.56;35.51;96;521;65.0;183;22.8;SI;56;2;9;15;2;14;13;2;2;11;39;2;10.7;5;;;2;2;;2;;2;2025;2025;2020;Abril 2026
29037;Cartajima;Málaga;Andalucía;234;21.47;10.9;13;153;65.4;69;29.5;SI;19;2;2;6;;2;5;2;2;2;14;2;12.4;10;0;6;0;2;;;10;;2025;2025;2020;Abril 2026
29038;Cártama;Málaga;Andalucía;29333;105.1;279.1;5581;20077;68.4;3606;12.3;NO;1746;92;201;364;63;358;668;60;137;262;1123;164;8.7;457;112;152;70;106;6;140;51;260;2025;2025;2020;Abril 2026
29039;Casabermeja;Málaga;Andalucía;4214;67.28;62.63;625;2776;65.9;785;18.6;SI;207;8;27;50;5;41;76;5;8;34;142;18;7.5;14;6;2;2;2;2;2;2;8;2025;2025;2020;Abril 2026
29040;Casarabonela;Málaga;Andalucía;2800;113.74;24.62;406;1828;65.3;589;21.0;SI;188;17;25;38;9;39;60;5;2;13;117;50;10.3;24;2;5;2;14;2;;2;18;2025;2025;2020;Abril 2026
29041;Casares;Málaga;Andalucía;9009;162.34;55.49;1464;6021;66.8;1499;16.6;SI;369;15;45;91;9;80;129;6;13;46;269;35;6.1;176;78;31;36;22;15;28;63;70;2025;2025;2020;Abril 2026
29042;Coín;Málaga;Andalucía;26574;127.37;208.64;4795;17445;65.6;4234;15.9;NO;1692;68;180;311;67;404;662;38;113;234;1052;255;9.7;571;285;51;140;83;21;29;125;396;2025;2025;2020;Abril 2026
29043;Colmenar;Málaga;Andalucía;3626;65.95;54.98;524;2380;65.6;741;20.4;SI;225;10;27;76;2;57;53;18;8;33;138;28;9.5;53;9;20;7;14;9;2;9;31;2025;2025;2020;Abril 2026
29044;Comares;Málaga;Andalucía;1354;25.5;53.1;93;819;60.5;433;32.0;SI;47;2;6;20;0;5;13;2;2;19;23;2;5.7;24;2;12;2;8;2;;14;7;2025;2025;2020;Abril 2026
29045;Cómpeta;Málaga;Andalucía;3824;54.23;70.51;472;2152;56.3;1104;28.9;SI;171;10;26;48;2;44;39;2;2;25;121;20;7.9;35;11;12;6;6;9;2;8;17;2025;2025;2020;Abril 2026
29046;Cortes de la Frontera;Málaga;Andalucía;3048;175.25;17.39;367;1983;65.1;704;23.1;SI;248;14;19;75;2;42;95;12;12;25;181;18;12.5;53;19;7;6;20;8;2;14;30;2025;2025;2020;Abril 2026
29047;Cuevas Bajas;Málaga;Andalucía;1341;16.54;81.08;200;842;62.8;301;22.4;SI;53;0;11;9;2;14;18;10;2;8;27;5;6.3;98;8;51;8;31;70;;2;24;2025;2025;2020;Abril 2026
29048;Cuevas del Becerro;Málaga;Andalucía;1617;16.3;99.2;201;978;60.5;439;27.1;SI;83;2;14;25;2;19;19;13;2;7;58;2;8.5;36;11;7;2;16;7;;11;18;2025;2025;2020;Abril 2026
29049;Cuevas de San Marcos;Málaga;Andalucía;3647;36.96;98.67;522;2288;62.7;834;22.9;SI;155;2;11;39;2;52;47;28;14;16;91;6;6.8;219;51;109;11;48;169;2;33;16;2025;2025;2020;Abril 2026
29050;Cútar;Málaga;Andalucía;603;19.42;31.05;49;348;57.7;207;34.3;SI;21;0;5;7;0;2;6;2;0;2;17;2;6.0;6;2;2;0;2;2;;;2;2025;2025;2020;Abril 2026
29051;Estepona;Málaga;Andalucía;79621;137.37;579.61;12763;53136;66.7;13694;17.2;NO;3415;119;424;806;95;621;1350;24;92;454;2522;323;6.4;1557;646;221;370;271;5;26;380;1146;2025;2025;2020;Abril 2026
29052;Faraján;Málaga;Andalucía;285;20.41;13.96;27;151;53.0;109;38.2;SI;14;2;0;2;0;5;2;2;;5;2;2;9.3;16;0;5;0;11;;;11;5;2025;2025;2020;Abril 2026
29053;Frigiliana;Málaga;Andalucía;3383;40.51;83.51;497;2171;64.2;791;23.4;SI;140;2;17;36;2;23;57;2;8;15;109;6;6.4;75;19;20;16;19;2;2;;73;2025;2025;2020;Abril 2026
29054;Fuengirola;Málaga;Andalucía;85211;10.37;8217.07;10990;53409;62.7;20458;24.0;NO;4188;133;508;1026;106;812;1603;41;136;414;3153;444;7.8;1980;652;306;551;439;2;39;151;1788;2025;2025;2020;Abril 2026
29055;Fuente de Piedra;Málaga;Andalucía;3045;90.55;33.63;464;1959;64.3;621;20.4;SI;201;8;28;36;6;53;70;13;9;43;118;18;10.3;90;7;47;11;19;18;5;7;60;2025;2025;2020;Abril 2026
29056;Gaucín;Málaga;Andalucía;1620;98.24;16.49;208;998;61.6;410;25.3;SI;100;2;11;29;2;28;26;6;2;11;68;11;10.0;32;2;11;7;10;;;2;29;2025;2025;2020;Abril 2026
29057;Genalguacil;Málaga;Andalucía;352;31.87;11.04;31;213;60.5;119;33.8;SI;31;;0;11;;6;14;2;2;2;22;2;14.6;9;2;2;0;2;;;2;8;2025;2025;2020;Abril 2026
29058;Guaro;Málaga;Andalucía;2638;22.39;117.82;416;1742;66.0;500;19.0;NO;154;5;16;38;2;47;44;2;7;21;107;16;8.8;12;2;2;2;6;;2;2;6;2025;2025;2020;Abril 2026
29059;Humilladero;Málaga;Andalucía;3373;34.66;97.32;465;2305;68.3;615;18.2;SI;197;9;24;38;11;53;62;26;13;10;132;16;8.5;136;6;66;2;56;12;16;2;104;2025;2025;2020;Abril 2026
29060;Igualeja;Málaga;Andalucía;733;43.87;16.71;77;442;60.3;209;28.5;SI;32;0;2;7;0;6;17;2;2;2;26;2;7.2;75;2;54;0;20;63;2;;11;2025;2025;2020;Abril 2026
29061;Istán;Málaga;Andalucía;1707;99.29;17.19;232;1135;66.5;337;19.7;SI;69;2;9;16;2;20;21;0;2;2;61;2;6.1;16;2;2;2;10;;2;;15;2025;2025;2020;Abril 2026
29062;Iznate;Málaga;Andalucía;940;7.47;125.84;152;604;64.3;195;20.7;NO;47;5;7;11;2;14;8;2;2;11;28;2;7.8;48;2;6;0;40;34;;11;2;2025;2025;2020;Abril 2026
29063;Jimera de Líbar;Málaga;Andalucía;399;27.17;14.69;42;242;60.7;116;29.1;SI;22;0;2;9;2;2;10;2;2;;18;2;9.1;8;0;5;2;2;;2;;6;2025;2025;2020;Abril 2026
29064;Jubrique;Málaga;Andalucía;585;39.32;14.88;62;367;62.7;164;28.0;SI;46;2;10;12;2;2;17;2;2;12;26;2;12.5;18;2;10;0;7;5;;;13;2025;2025;2020;Abril 2026
29065;Júzcar;Málaga;Andalucía;208;33.66;6.18;9;156;75.0;45;21.6;SI;13;;2;2;;2;5;0;2;8;2;;8.3;10;0;8;0;2;;;10;;2025;2025;2020;Abril 2026
29066;Macharaviaya;Málaga;Andalucía;518;7.26;71.35;68;345;66.6;109;21.0;SI;18;2;2;6;2;2;2;0;;2;12;2;5.2;11;0;5;2;5;2;;7;2;2025;2025;2020;Abril 2026
29067;Málaga;Málaga;Andalucía;599063;395.71;1513.89;85178;395865;66.1;116130;19.4;NO;41833;1662;5816;9339;1504;8663;14849;430;1908;3461;30583;5451;10.6;20577;4840;4924;3772;6539;189;1066;1120;18202;2025;2025;2020;Abril 2026
29068;Manilva;Málaga;Andalucía;18165;35.58;510.54;2978;12087;66.5;2979;16.4;NO;905;49;109;198;32;189;328;26;35;94;610;140;7.5;369;170;34;81;75;;10;91;268;2025;2025;2020;Abril 2026
29069;Marbella;Málaga;Andalucía;159786;117.15;1363.94;23705;109386;68.5;27387;17.1;NO;6683;180;850;1579;166;1184;2724;52;186;673;5338;434;6.1;4932;1999;603;1571;633;20;63;476;4373;2025;2025;2020;Abril 2026
29070;Mijas;Málaga;Andalucía;95104;148.73;639.44;15919;63934;67.2;14467;15.2;NO;5192;212;642;1109;164;1020;2045;31;115;429;4232;385;8.1;1555;592;334;371;223;2;34;184;1336;2025;2025;2020;Abril 2026
29071;Moclinejo;Málaga;Andalucía;1222;14.37;85.04;162;875;71.6;192;15.7;SI;83;2;13;23;2;17;24;2;0;15;60;5;9.5;22;5;5;2;10;;2;19;2;2025;2025;2020;Abril 2026
29072;Mollina;Málaga;Andalucía;5528;74.56;74.14;729;3385;61.2;1468;26.6;SI;262;14;33;48;16;66;85;24;25;13;177;23;7.7;137;17;67;9;33;30;19;6;82;2025;2025;2020;Abril 2026
29073;Monda;Málaga;Andalucía;2984;57.66;51.75;479;2057;68.9;498;16.7;SI;223;10;21;66;8;45;73;5;7;40;138;33;10.8;169;13;42;9;101;2;131;11;26;2025;2025;2020;Abril 2026
29074;Montejaque;Málaga;Andalucía;945;45.46;20.79;97;558;59.0;291;30.8;SI;42;2;2;10;2;8;18;5;2;2;31;2;7.5;8;2;2;0;6;2;;;7;2025;2025;2020;Abril 2026
29075;Nerja;Málaga;Andalucía;22132;85.12;260.01;2688;13534;61.2;5840;26.4;NO;1080;71;166;262;29;173;379;16;25;83;867;89;8.0;572;168;100;153;128;14;5;37;516;2025;2025;2020;Abril 2026
29076;Ojén;Málaga;Andalucía;4755;85.61;55.54;800;3296;69.3;716;15.1;SI;235;13;28;40;5;66;83;2;6;25;181;21;7.1;87;8;6;5;59;2;2;2;81;2025;2025;2020;Abril 2026
29077;Parauta;Málaga;Andalucía;271;44.45;6.1;44;161;59.4;65;24.0;SI;5;;2;2;2;2;2;0;;;5;;3.1;14;2;2;2;5;5;;;9;2025;2025;2020;Abril 2026
29079;Periana;Málaga;Andalucía;3367;58.75;57.31;453;2217;65.8;740;22.0;SI;155;9;25;36;5;39;41;16;2;20;99;16;7.0;78;10;31;2;36;39;2;7;30;2025;2025;2020;Abril 2026
29080;Pizarra;Málaga;Andalucía;10334;63.61;162.46;1680;7034;68.1;1669;16.2;NO;728;26;63;128;29;173;309;28;36;99;490;75;10.3;134;49;31;16;31;23;2;60;48;2025;2025;2020;Abril 2026
29081;Pujerra;Málaga;Andalucía;285;24.38;11.69;22;172;60.4;91;31.9;SI;17;2;2;2;2;6;2;2;;6;7;;9.9;9;0;5;0;2;2;;8;;2025;2025;2020;Abril 2026
29082;Rincón de la Victoria;Málaga;Andalucía;52454;28.0;1873.36;8793;35422;67.5;8140;15.5;NO;2625;118;304;596;58;474;1075;23;107;216;2018;261;7.4;608;158;133;145;162;7;10;30;561;2025;2025;2020;Abril 2026
29083;Riogordo;Málaga;Andalucía;2839;39.98;71.01;327;1811;63.8;694;24.4;SI;129;5;13;35;7;30;39;18;7;16;71;17;7.1;42;10;18;2;12;13;2;12;16;2025;2025;2020;Abril 2026
29084;Ronda;Málaga;Andalucía;33671;397.31;84.75;4527;22096;65.6;7085;21.0;NO;2133;66;261;528;66;449;763;77;109;267;1483;197;9.7;762;149;238;99;262;96;27;163;476;2025;2025;2020;Abril 2026
29085;Salares;Málaga;Andalucía;194;10.29;18.85;26;115;59.3;55;28.4;SI;7;;2;2;0;0;2;0;;2;2;2;6.1;9;0;2;0;7;;;9;;2025;2025;2020;Abril 2026
29086;Sayalonga;Málaga;Andalucía;1672;18.3;91.37;168;960;57.4;507;30.3;SI;67;2;7;30;2;11;16;5;7;23;27;5;7.0;12;2;2;0;6;5;;6;2;2025;2025;2020;Abril 2026
29087;Sedella;Málaga;Andalucía;607;31.62;19.2;34;358;59.0;220;36.2;SI;37;2;6;15;0;8;7;2;0;5;29;2;10.3;7;2;2;0;2;;;7;;2025;2025;2020;Abril 2026
29088;Sierra de Yeguas;Málaga;Andalucía;3418;85.64;39.91;507;2181;63.8;731;21.4;SI;153;10;8;26;5;30;74;14;12;2;106;17;7.0;115;16;64;7;26;84;5;2;23;2025;2025;2020;Abril 2026
29089;Teba;Málaga;Andalucía;3708;143.74;25.8;458;2472;66.7;756;20.4;SI;153;6;21;33;2;37;52;25;5;28;92;2;6.2;137;20;72;7;36;57;2;36;40;2025;2025;2020;Abril 2026
29090;Tolox;Málaga;Andalucía;2468;94.44;26.13;396;1517;61.5;569;23.1;SI;140;12;13;32;11;36;36;8;2;19;79;32;9.2;12;2;6;0;2;2;;2;9;2025;2025;2020;Abril 2026
29091;Torrox;Málaga;Andalucía;22015;50.05;439.86;2674;13037;59.2;6084;27.6;NO;1091;44;139;283;23;221;381;63;50;87;770;121;8.4;321;77;102;31;95;40;6;27;248;2025;2025;2020;Abril 2026
29092;Totalán;Málaga;Andalucía;797;9.2;86.63;116;541;67.9;141;17.7;SI;52;2;5;16;2;7;19;2;0;7;40;2;9.6;5;2;2;0;2;;;2;2;2025;2025;2020;Abril 2026
29093;Valle de Abdalajís;Málaga;Andalucía;2439;21.17;115.21;272;1534;62.9;651;26.7;NO;134;6;23;40;2;29;32;18;2;36;66;10;8.7;57;0;24;2;31;12;;18;27;2025;2025;2020;Abril 2026
29094;Vélez-Málaga;Málaga;Andalucía;86048;158.19;543.95;13685;57769;67.1;16344;19.0;NO;5027;204;711;1156;189;1129;1638;233;223;446;3533;592;8.7;2085;408;428;340;863;256;82;141;1606;2025;2025;2020;Abril 2026
29095;Villanueva de Algaidas;Málaga;Andalucía;4084;70.75;57.72;537;2578;63.1;960;23.5;SI;172;7;23;36;5;41;60;25;12;10;115;10;6.7;517;12;371;2;130;450;5;9;53;2025;2025;2020;Abril 2026
29096;Villanueva del Rosario;Málaga;Andalucía;3470;43.95;78.95;467;2178;62.8;824;23.7;SI;163;10;21;40;8;42;42;13;5;17;118;10;7.5;81;23;33;5;20;34;;6;41;2025;2025;2020;Abril 2026
29097;Villanueva del Trabuco;Málaga;Andalucía;5521;58.99;93.59;774;3660;66.3;1116;20.2;SI;260;10;31;71;17;62;69;30;22;42;148;18;7.1;235;62;89;20;57;138;5;43;49;2025;2025;2020;Abril 2026
29098;Villanueva de Tapia;Málaga;Andalucía;1391;21.88;63.57;141;885;63.6;366;26.3;SI;38;2;5;11;2;8;9;2;2;2;26;5;4.3;213;19;155;2;36;192;;14;7;2025;2025;2020;Abril 2026
29099;Viñuela;Málaga;Andalucía;2044;27.22;75.09;207;1195;58.5;640;31.3;SI;87;2;8;22;2;21;28;6;2;8;61;11;7.3;44;13;8;13;10;7;5;6;26;2025;2025;2020;Abril 2026
29100;Yunquera;Málaga;Andalucía;2828;55.15;51.28;319;1877;66.4;669;23.7;SI;242;11;19;38;5;41;128;15;26;44;142;15;12.9;19;7;2;2;5;2;;9;7;2025;2025;2020;Abril 2026
29901;Torremolinos;Málaga;Andalucía;71329;19.91;3582.57;10089;47765;67.0;13416;18.8;NO;4170;167;537;1009;99;713;1645;31;140;261;3254;484;8.7;1628;588;179;520;311;;15;79;1534;2025;2025;2020;Abril 2026
29902;Villanueva de la Concepción;Málaga;Andalucía;3296;67.37;48.92;459;2199;66.7;636;19.3;SI;179;14;22;52;9;29;53;17;6;21;114;21;8.1;22;8;2;2;10;2;;7;13;2025;2025;2020;Abril 2026
29903;Montecorto;Málaga;Andalucía;585;54.49;10.74;55;397;67.9;138;23.6;SI;29;2;2;10;2;2;13;2;2;2;21;2;7.3;11;2;2;2;2;2;;2;5;2025;2025;2020;Abril 2026
29904;Serrato;Málaga;Andalucía;457;29.11;15.7;47;286;62.6;132;28.9;SI;44;5;7;11;2;5;15;2;;8;32;2;15.4;22;2;18;0;2;7;;2;14;2025;2025;2020;Abril 2026
30001;Abanilla;Murcia;Región de Murcia;6256;235.62;26.55;788;3760;60.1;1735;27.7;SI;287;19;43;60;5;67;93;18;42;18;180;29;7.6;351;43;205;17;84;115;118;14;104;2025;2025;2020;Abril 2026
30002;Abarán;Murcia;Región de Murcia;13228;115.04;114.99;2075;8747;66.1;2403;18.2;NO;414;19;60;75;25;121;114;101;26;23;222;42;4.7;764;106;505;76;72;700;11;2;50;2025;2025;2020;Abril 2026
30003;Águilas;Murcia;Región de Murcia;37811;251.77;150.18;5898;24653;65.2;7210;19.1;NO;1654;93;203;336;91;383;548;174;78;103;1150;149;6.7;669;236;123;148;135;221;13;43;392;2025;2025;2020;Abril 2026
30004;Albudeite;Murcia;Región de Murcia;1395;17.08;81.67;210;893;64.0;297;21.3;SI;79;10;10;16;2;22;18;7;9;7;50;6;8.8;95;74;0;20;2;35;;2;58;2025;2025;2020;Abril 2026
30005;Alcantarilla;Murcia;Región de Murcia;43876;16.24;2701.72;7250;29688;67.7;6853;15.6;NO;2880;140;386;561;161;646;986;59;294;227;1925;375;9.7;919;259;285;216;134;49;356;39;475;2025;2025;2020;Abril 2026
30006;Aledo;Murcia;Región de Murcia;1123;49.54;22.67;127;716;63.8;279;24.8;SI;29;2;2;7;2;6;9;2;2;2;23;0;4.1;9;2;2;0;2;2;;;8;2025;2025;2020;Abril 2026
30007;Alguazas;Murcia;Región de Murcia;10431;23.84;437.54;1954;6954;66.7;1511;14.5;NO;595;39;73;120;28;136;199;23;66;22;397;87;8.6;204;59;42;19;82;118;10;19;57;2025;2025;2020;Abril 2026
30008;Alhama de Murcia;Murcia;Región de Murcia;24163;313.03;77.19;4150;16190;67.0;3887;16.1;SI;879;42;114;182;41;205;295;75;182;45;471;106;5.4;533;153;143;118;104;100;142;14;277;2025;2025;2020;Abril 2026
30009;Archena;Murcia;Región de Murcia;20908;16.38;1276.43;3228;14415;68.9;3152;15.1;NO;737;36;109;123;39;172;258;43;67;47;497;83;5.1;934;413;198;135;184;500;39;10;385;2025;2025;2020;Abril 2026
30010;Beniel;Murcia;Región de Murcia;11582;10.11;1145.6;2133;7758;67.0;1657;14.3;NO;393;25;49;84;16;88;131;20;50;33;248;42;5.1;251;91;66;45;37;47;117;19;68;2025;2025;2020;Abril 2026
30011;Blanca;Murcia;Región de Murcia;6882;87.17;78.95;1085;4513;65.6;1238;18.0;SI;229;13;21;43;11;64;77;24;12;8;147;38;5.1;878;114;364;84;316;790;8;2;79;2025;2025;2020;Abril 2026
30012;Bullas;Murcia;Región de Murcia;12027;82.5;145.78;1694;7889;65.6;2416;20.1;NO;594;25;72;103;26;145;223;43;102;76;337;36;7.5;156;50;29;46;27;7;28;8;113;2025;2025;2020;Abril 2026
30013;Calasparra;Murcia;Región de Murcia;10391;185.59;55.99;1508;6736;64.8;2140;20.6;SI;466;16;67;102;23;109;149;47;73;38;296;12;6.9;444;79;218;44;98;181;82;7;174;2025;2025;2020;Abril 2026
30014;Campos del Río;Murcia;Región de Murcia;2159;47.01;45.93;328;1396;64.7;437;20.2;SI;117;6;16;22;9;34;30;2;15;6;78;14;8.4;26;2;2;9;10;2;;2;23;2025;2025;2020;Abril 2026
30015;Caravaca de la Cruz;Murcia;Región de Murcia;26126;860.2;30.37;3844;17215;65.9;5177;19.8;SI;1185;54;129;208;57;228;509;56;221;47;760;101;6.9;536;144;136;113;136;51;74;28;383;2025;2025;2020;Abril 2026
30016;Cartagena;Murcia;Región de Murcia;220704;560.19;393.98;36035;142949;64.8;41416;18.8;NO;12040;597;1418;2368;554;2755;4348;350;769;917;8502;1502;8.4;4297;1342;1050;904;918;626;310;254;3107;2025;2025;2020;Abril 2026
30017;Cehegín;Murcia;Región de Murcia;14506;300.12;48.33;1928;9443;65.1;3279;22.6;SI;792;34;93;165;22;150;328;44;148;55;488;57;8.4;183;86;42;32;22;60;23;11;89;2025;2025;2020;Abril 2026
30018;Ceutí;Murcia;Región de Murcia;13089;10.3;1270.78;2377;9134;69.8;1641;12.5;NO;659;25;83;125;34;147;245;16;77;64;429;73;7.2;265;130;37;68;22;60;25;26;154;2025;2025;2020;Abril 2026
30019;Cieza;Murcia;Región de Murcia;35577;366.2;97.15;5816;23274;65.4;6362;17.9;NO;1272;55;154;212;70;291;490;182;139;68;731;152;5.5;2621;1353;623;383;233;2249;41;31;300;2025;2025;2020;Abril 2026
30020;Fortuna;Murcia;Región de Murcia;11437;149.39;76.56;1974;7693;67.3;1896;16.6;SI;587;25;73;107;46;140;196;40;69;34;389;55;7.6;211;79;50;24;42;40;90;8;73;2025;2025;2020;Abril 2026
30021;Fuente Álamo de Murcia;Murcia;Región de Murcia;19171;274.19;69.92;3423;12975;67.7;2690;14.0;SI;579;33;65;102;40;155;184;75;53;39;313;99;4.5;259;105;60;47;42;56;49;18;136;2025;2025;2020;Abril 2026
30022;Jumilla;Murcia;Región de Murcia;27574;969.72;28.44;4584;18583;67.4;4267;15.5;SI;1043;65;139;186;44;209;400;107;106;99;590;141;5.6;792;394;153;153;84;504;113;35;140;2025;2025;2020;Abril 2026
30023;Librilla;Murcia;Región de Murcia;5854;56.63;103.37;1059;3881;66.3;954;16.3;NO;261;12;32;57;8;61;91;15;36;17;176;17;6.7;73;35;9;14;12;18;16;2;37;2025;2025;2020;Abril 2026
30024;Lorca;Murcia;Región de Murcia;98969;1675.27;59.08;17443;65594;66.3;15576;15.7;NO;3328;183;450;613;163;750;1169;295;272;222;2227;312;5.1;4442;1847;1226;687;594;2632;347;130;1333;2025;2025;2020;Abril 2026
30025;Lorquí;Murcia;Región de Murcia;7946;15.73;505.15;1384;5343;67.2;1205;15.2;NO;428;16;56;72;20;111;153;19;65;28;263;53;8.0;464;198;127;60;65;83;77;39;265;2025;2025;2020;Abril 2026
30026;Mazarrón;Murcia;Región de Murcia;35449;318.17;111.42;5538;22497;63.5;7607;21.5;NO;1412;75;169;289;65;325;489;193;63;113;906;137;6.3;753;272;136;200;123;234;6;39;474;2025;2025;2020;Abril 2026
30027;Molina de Segura;Murcia;Región de Murcia;78458;169.37;463.23;13705;53115;67.7;11390;14.5;NO;3837;214;454;717;147;893;1412;88;510;224;2576;439;7.2;1931;470;635;280;491;342;557;79;953;2025;2025;2020;Abril 2026
30028;Moratalla;Murcia;Región de Murcia;7518;952.61;7.89;910;4621;61.5;1984;26.4;SI;401;9;48;87;10;78;169;32;59;11;276;23;8.7;113;25;52;13;19;10;50;21;32;2025;2025;2020;Abril 2026
30029;Mula;Murcia;Región de Murcia;17937;633.84;28.3;2973;11935;66.5;3078;17.2;SI;640;26;69;131;25;168;221;68;47;58;398;69;5.4;485;224;115;85;56;275;13;69;128;2025;2025;2020;Abril 2026
30030;Murcia;Murcia;Región de Murcia;479405;885.11;541.63;76449;319277;66.6;81905;17.1;NO;23544;1053;3223;4848;983;5469;7968;497;1904;1681;17356;2106;7.4;14746;5235;3435;2955;2836;3884;1238;690;8934;2025;2025;2020;Abril 2026
30031;Ojós;Murcia;Región de Murcia;548;45.72;11.99;49;347;63.3;153;27.9;SI;27;0;2;10;2;2;9;2;2;2;23;0;7.8;47;12;8;2;23;12;;;35;2025;2025;2020;Abril 2026
30032;Pliego;Murcia;Región de Murcia;4003;29.34;136.43;609;2636;65.9;817;20.4;NO;146;13;14;29;2;31;55;12;9;14;97;14;5.5;167;31;2;133;2;8;;2;158;2025;2025;2020;Abril 2026
30033;Puerto Lumbreras;Murcia;Región de Murcia;18006;144.63;124.5;3205;12258;68.1;2777;15.4;NO;544;29;65;103;23;142;182;72;54;36;330;52;4.4;256;85;48;67;53;90;9;14;143;2025;2025;2020;Abril 2026
30034;Ricote;Murcia;Región de Murcia;1197;86.83;13.79;96;780;65.2;327;27.3;SI;49;2;5;11;2;7;22;2;2;2;36;5;6.3;12;0;2;2;2;2;;;10;2025;2025;2020;Abril 2026
30035;San Javier;Murcia;Región de Murcia;36524;75.36;484.66;6532;23905;65.5;5948;16.3;NO;1555;77;188;289;71;389;541;109;83;98;1060;205;6.5;1221;471;220;248;251;489;47;64;621;2025;2025;2020;Abril 2026
30036;San Pedro del Pinatar;Murcia;Región de Murcia;29674;22.35;1327.7;5525;19474;65.6;4727;15.9;NO;1407;75;153;290;62;331;496;84;86;104;949;184;7.2;760;229;142;198;172;152;33;38;537;2025;2025;2020;Abril 2026
30037;Torre-Pacheco;Murcia;Región de Murcia;41479;189.61;218.76;8166;27747;66.9;5245;12.6;NO;1314;66;151;229;76;332;460;175;82;108;819;130;4.7;2899;1803;258;620;186;2150;78;80;591;2025;2025;2020;Abril 2026
30038;Torres de Cotillas, Las;Murcia;Región de Murcia;22676;38.76;585.04;3824;15394;67.9;3596;15.9;NO;1188;61;166;221;66;232;442;43;189;82;747;127;7.7;484;149;191;73;61;128;92;31;233;2025;2025;2020;Abril 2026
30039;Totana;Murcia;Región de Murcia;33358;287.28;116.12;5803;23352;70.0;5007;15.0;NO;1001;61;142;223;54;184;337;129;114;62;619;77;4.3;882;334;156;225;145;418;40;58;366;2025;2025;2020;Abril 2026
30040;Ulea;Murcia;Región de Murcia;926;40.02;23.14;130;580;62.6;212;22.9;SI;37;2;5;9;2;7;14;0;2;5;23;5;6.4;155;90;10;55;0;149;2;;5;2025;2025;2020;Abril 2026
30041;Unión, La;Murcia;Región de Murcia;21380;25.75;830.29;4135;14024;65.6;3159;14.8;NO;1295;73;175;240;77;313;417;32;94;118;880;171;9.2;158;42;29;25;57;7;14;19;118;2025;2025;2020;Abril 2026
30042;Villanueva del Río Segura;Murcia;Región de Murcia;4111;13.14;312.86;731;2894;70.4;521;12.7;NO;182;13;22;36;10;47;54;10;16;10;128;18;6.3;46;11;2;23;8;9;16;2;20;2025;2025;2020;Abril 2026
30043;Yecla;Murcia;Región de Murcia;36453;605.28;60.23;5992;23973;65.8;6433;17.6;NO;1825;90;196;279;100;394;766;68;554;37;909;257;7.6;395;143;70;105;57;16;144;19;216;2025;2025;2020;Abril 2026
30901;Santomera;Murcia;Región de Murcia;16443;44.12;372.69;2947;11053;67.2;2394;14.6;NO;590;29;78;113;22;137;211;19;75;40;401;55;5.3;364;140;76;49;94;32;82;22;228;2025;2025;2020;Abril 2026
30902;Alcázares, Los;Murcia;Región de Murcia;20408;20.06;1017.35;3536;13251;64.9;3376;16.5;NO;781;44;83;169;38;156;291;41;32;47;573;88;5.9;332;104;67;91;65;9;12;25;286;2025;2025;2020;Abril 2026
31001;Abáigar;Navarra;Navarra;74;4.86;15.23;8;44;59.5;25;33.8;SI;2;;0;2;;0;2;0;2;0;2;;4.5;144;2;93;2;47;2;111;;32;2025;2025;2020;Abril 2026
31002;Abárzuza/Abartzuza;Navarra;Navarra;510;23.02;22.15;63;309;60.6;137;26.9;SI;17;2;0;2;2;2;7;0;2;;10;2;5.5;21;5;5;2;6;2;;;20;2025;2025;2020;Abril 2026
31003;Abaurregaina/Abaurrea Alta;Navarra;Navarra;121;21.36;5.66;10;64;52.9;48;39.7;SI;2;;0;2;0;2;;2;0;;2;;3.1;;;;;;;;;;2025;2025;2020;Abril 2026
31004;Abaurrepea/Abaurrea Baja;Navarra;Navarra;30;10.89;2.75;0;13;43.3;17;56.7;SI;2;;;0;;;2;;;;2;;15.4;;;;;;;;;;2025;2025;2020;Abril 2026
